title,sline,eline,"group_concat(distinct concept separator ';')"
jExceptions3,58,59,IfStatement
jExceptions3,59,59,ThrowStatement;ObjectCreationStatement;ConstructorCall;ActualMethodParameter;StringLiteral;StringDataType;StringAddition
jExceptions3,60,60,EqualExpression
jExceptions3,60,61,IfStatement
jExceptions3,61,61,StringLiteral;ActualMethodParameter;ConstructorCall;ObjectCreationStatement;ThrowStatement;StringDataType;StringAddition
jExceptions3,62,62,ActualMethodParameter;java.lang.Math.pow;AddAssignmentExpression
jExceptions3,64,64,ObjectMethodInvocation;AddAssignmentExpression
jExceptions3,66,66,AddAssignmentExpression;ObjectMethodInvocation
jExceptions3,68,68,ReturnStatement
jExceptions4,0,0,ClassDefinition;PublicClassSpecifier
jExceptions4,1,1,VoidDataType;StaticMethodSpecifier;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter;ClassDefinition;PublicClassSpecifier
jExceptions4,2,2,ObjectVariable;SimpleVariable
jExceptions4,3,3,SimpleVariable;InstanceField;PrivateFieldSpecifier;StringVariable;StringDataType
jExceptions4,3,10,TryCatchStatement
jExceptions4,4,4,PrivateFieldSpecifier;StringVariable;SimpleVariable;IntDataType;StringDataType;InstanceField
jExceptions4,5,5,IntDataType;SubtractExpression;SimpleAssignmentExpression
jExceptions4,6,6,ThrowsSpecification;FormalMethodParameter;ObjectCreationStatement;IntDataType;ConstructorDefinition;SimpleAssignmentExpression;PublicConstructorSpecifier;ConstructorCall;ActualMethodParameter;StringDataType;StringLiteral
jExceptions4,7,7,StringLiteral;ActualMethodParameter;StringAddition;java.lang.System.out.println;StringDataType;ObjectMethodInvocation
jExceptions4,8,8,EqualExpression;null
jExceptions4,8,9,IfStatement
jExceptions4,9,9,ActualMethodParameter;ThrowStatement;ObjectCreationStatement;ObjectMethodInvocation;StringLiteral;StringDataType;ConstructorCall;java.lang.System.out.println
jExceptions4,10,10,java.lang.String.length;EqualExpression
jExceptions4,10,11,IfStatement
jExceptions4,11,11,ObjectCreationStatement;StringLiteral;StringDataType;ThrowStatement;ActualMethodParameter;ConstructorCall
jExceptions4,12,12,LessExpression
jExceptions4,12,13,IfStatement
jExceptions4,13,13,ConstructorCall;ThrowStatement;ObjectCreationStatement;ActualMethodParameter;StringLiteral;StringDataType
jExceptions4,14,14,SimpleAssignmentExpression
jExceptions4,15,15,SimpleAssignmentExpression
jExceptions4,18,18,IntDataType;PublicMethodSpecifier;MethodDefinition
jExceptions4,19,19,ReturnStatement
jExceptions4,22,22,StringDataType;MethodDefinition;PublicMethodSpecifier
jExceptions4,23,23,ReturnStatement
jExceptions5,0,0,ClassDefinition;PublicClassSpecifier
jExceptions5,1,1,MethodDefinition;PublicMethodSpecifier;StaticMethodSpecifier;VoidDataType;ClassDefinition;PublicClassSpecifier;FormalMethodParameter
jExceptions5,2,2,StringDataType;SimpleVariable;StringVariable
jExceptions5,3,3,PrivateFieldSpecifier;SimpleVariable;InstanceField;StringDataType;StringVariable;ModulusExpression;EqualExpression
jExceptions5,3,6,IfElseStatement
jExceptions5,4,4,SimpleVariable;InstanceField;PrivateFieldSpecifier;StringDataType;SimpleAssignmentExpression;StringLiteral;IntDataType
jExceptions5,6,6,ConstructorDefinition;FormalMethodParameter;SimpleAssignmentExpression;PublicConstructorSpecifier;ThrowsSpecification;IntDataType
jExceptions5,7,15,TryCatchStatement
jExceptions5,8,8,SubtractExpression;SimpleAssignmentExpression;IntDataType;null;EqualExpression
jExceptions5,8,9,IfStatement
jExceptions5,9,9,ObjectCreationStatement;SimpleAssignmentExpression;ConstructorCall;ActualMethodParameter;StringDataType;ThrowStatement;StringLiteral
jExceptions5,10,10,EqualExpression;StringLiteral;java.lang.String.length;java.lang.System.out.println;StringDataType;StringAddition;ObjectMethodInvocation;ActualMethodParameter
jExceptions5,10,11,IfStatement
jExceptions5,11,11,ConstructorCall;ThrowStatement;StringDataType;ObjectCreationStatement;StringLiteral;ActualMethodParameter
jExceptions5,12,12,LessExpression;StringLiteral;ActualMethodParameter;StringDataType;java.lang.System.out.println
jExceptions5,12,13,IfStatement
jExceptions5,13,13,StringLiteral;ObjectCreationStatement;StringDataType;ActualMethodParameter;ConstructorCall;ThrowStatement
jExceptions5,14,14,StringDataType;StringLiteral;ActualMethodParameter;java.lang.System.out.println;SimpleAssignmentExpression
jExceptions5,15,15,SimpleAssignmentExpression
jExceptions5,18,18,IntDataType;PublicMethodSpecifier;MethodDefinition
jExceptions5,19,19,ReturnStatement
jExceptions5,22,22,MethodDefinition;StringDataType;PublicMethodSpecifier
jExceptions5,23,23,ReturnStatement
jfor1,0,0,ClassDefinition;PublicClassSpecifier
jfor1,1,1,StaticMethodSpecifier;FormalMethodParameter;MethodDefinition;PublicMethodSpecifier;VoidDataType
jfor1,3,3,IntDataType;SimpleAssignmentExpression
jfor1,4,4,IntDataType;ForStatement;LessExpression;PostIncrementExpression;SimpleAssignmentExpression
jfor1,5,5,AddAssignmentExpression
jfor2,0,0,ClassDefinition;PublicClassSpecifier
jfor2,1,1,StaticMethodSpecifier;VoidDataType;FormalMethodParameter;MethodDefinition;PublicMethodSpecifier
jfor2,3,3,SimpleAssignmentExpression;IntDataType
jfor2,4,4,PostIncrementExpression;LessExpression;IntDataType;SimpleAssignmentExpression;ForStatement
jfor2,5,5,AddExpression;SimpleAssignmentExpression
jfor3,0,0,ClassDefinition;PublicClassSpecifier
jfor3,1,1,FormalMethodParameter;MethodDefinition;PublicMethodSpecifier;StaticMethodSpecifier;VoidDataType
jfor3,3,3,IntDataType;SimpleAssignmentExpression
jfor3,4,4,IntDataType;PostIncrementExpression;ForStatement;LessExpression;SimpleAssignmentExpression
jfor3,5,5,MultiplyExpression;SimpleAssignmentExpression
jfor4,0,0,ClassDefinition;PublicClassSpecifier
jfor4,1,1,PublicMethodSpecifier;VoidDataType;StaticMethodSpecifier;FormalMethodParameter;MethodDefinition
jfor4,2,2,SimpleAssignmentExpression;DoubleDataType
jfor4,3,3,ConstructorCall;ActualMethodParameter;SimpleAssignmentExpression;ObjectCreationStatement
jfor4,4,4,SimpleAssignmentExpression;PublicClassSpecifier;ClassDefinition;LessExpression;PostIncrementExpression;ForStatement;IntDataType
jfor4,5,5,ObjectMethodInvocation;ActualMethodParameter
jfor4,6,6,SimpleAssignmentExpression;ObjectMethodInvocation
jfor4,9,9,PublicConstructorSpecifier;ConstructorDefinition
jfor4,11,11,SimpleAssignmentExpression
jfor4,18,18,DoubleDataType;PublicConstructorSpecifier;ConstructorDefinition;FormalMethodParameter
jfor4,20,20,SimpleAssignmentExpression
jfor4,27,27,FormalMethodParameter;DoubleDataType;VoidDataType;PublicMethodSpecifier;MethodDefinition
jfor4,29,29,SimpleAssignmentExpression;AddExpression;DoubleDataType
jfor4,30,30,SimpleAssignmentExpression
jfor4,37,37,DoubleDataType;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter;VoidDataType
jfor4,39,39,DoubleDataType;SimpleAssignmentExpression;SubtractExpression
jfor4,40,40,SimpleAssignmentExpression
jfor4,47,47,MethodDefinition;PublicMethodSpecifier;DoubleDataType
jfor4,49,49,ReturnStatement
jfor4,52,52,SimpleVariable;DoubleDataType;InstanceField;PrivateFieldSpecifier
jfor5,0,0,ClassDefinition;PublicClassSpecifier
jfor5,1,1,StaticMethodSpecifier;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter;VoidDataType
jfor5,3,3,Constant;SimpleAssignmentExpression;DoubleDataType;ConstantInitializationStatement
jfor5,4,4,ConstantInitializationStatement;Constant;SimpleAssignmentExpression;ClassDefinition;PublicClassSpecifier;DoubleDataType
jfor5,5,5,SimpleAssignmentExpression;IntDataType;ConstantInitializationStatement;Constant
jfor5,7,7,ObjectCreationStatement;ActualMethodParameter;ConstructorCall;SimpleAssignmentExpression
jfor5,9,9,ActualMethodParameter;ObjectMethodInvocation
jfor5,11,11,ObjectMethodInvocation;SimpleAssignmentExpression;DoubleDataType
jfor5,12,12,PublicConstructorSpecifier;DoubleDataType;ConstructorDefinition;FormalMethodParameter
jfor5,14,14,SimpleAssignmentExpression
jfor5,15,15,SimpleAssignmentExpression
jfor5,16,16,SimpleAssignmentExpression
jfor5,24,24,DoubleDataType;FormalMethodParameter;MethodDefinition;PublicMethodSpecifier;VoidDataType
jfor5,26,26,LessExpression
jfor5,26,31,WhileStatement
jfor5,28,28,PostIncrementExpression
jfor5,29,29,DoubleDataType;SimpleAssignmentExpression;DivideExpression;MultiplyExpression
jfor5,30,30,AddExpression;SimpleAssignmentExpression
jfor5,38,38,FormalMethodParameter;MethodDefinition;VoidDataType;IntDataType;PublicMethodSpecifier
jfor5,40,40,SimpleAssignmentExpression;IntDataType;ForStatement;LessEqualExpression;PostIncrementExpression
jfor5,42,42,DivideExpression;MultiplyExpression;SimpleAssignmentExpression;DoubleDataType
jfor5,43,43,SimpleAssignmentExpression;AddExpression
jfor5,45,45,SimpleAssignmentExpression;AddExpression
jfor5,52,52,DoubleDataType;PublicMethodSpecifier;MethodDefinition
jfor5,54,54,ReturnStatement
jfor5,62,62,MethodDefinition;PublicMethodSpecifier;IntDataType
jfor5,64,64,ReturnStatement
jfor5,67,67,InstanceField;SimpleVariable;PrivateFieldSpecifier;DoubleDataType
jfor5,68,68,PrivateFieldSpecifier;InstanceField;SimpleVariable;DoubleDataType
jfor5,69,69,SimpleVariable;IntDataType;InstanceField;PrivateFieldSpecifier
jif_else1,0,0,ClassDefinition;PublicClassSpecifier
jif_else1,1,1,FormalMethodParameter;MethodDefinition;PublicMethodSpecifier;StaticMethodSpecifier;VoidDataType
jif_else1,3,3,SimpleAssignmentExpression;IntDataType
jif_else1,4,4,GreaterExpression;ModulusExpression
jif_else1,4,5,IfStatement
jif_else1,5,5,AddAssignmentExpression
jif_else2,0,0,ClassDefinition;PublicClassSpecifier
jif_else2,1,1,StaticMethodSpecifier;VoidDataType;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter
jif_else2,3,3,SimpleAssignmentExpression;ObjectCreationStatement;ActualMethodParameter;ConstructorCall
jif_else2,4,4,PublicClassSpecifier;GreaterExpression;ClassDefinition;ObjectMethodInvocation
jif_else2,4,9,IfElseStatement
jif_else2,5,5,ObjectMethodInvocation;ActualMethodParameter
jif_else2,8,8,ObjectMethodInvocation;ActualMethodParameter
jif_else2,9,9,ConstructorDefinition;PublicConstructorSpecifier
jif_else2,11,11,ObjectMethodInvocation;SimpleAssignmentExpression;DoubleDataType
jif_else2,18,18,ConstructorDefinition;PublicConstructorSpecifier;FormalMethodParameter;DoubleDataType
jif_else2,20,20,SimpleAssignmentExpression
jif_else2,27,27,PublicMethodSpecifier;VoidDataType;DoubleDataType;MethodDefinition;FormalMethodParameter
jif_else2,29,29,DoubleDataType;AddExpression;SimpleAssignmentExpression
jif_else2,30,30,SimpleAssignmentExpression
jif_else2,37,37,DoubleDataType;FormalMethodParameter;MethodDefinition;PublicMethodSpecifier;VoidDataType
jif_else2,39,39,SimpleAssignmentExpression;DoubleDataType;SubtractExpression
jif_else2,40,40,SimpleAssignmentExpression
jif_else2,47,47,DoubleDataType;PublicMethodSpecifier;MethodDefinition
jif_else2,49,49,ReturnStatement
jif_else2,52,52,PrivateFieldSpecifier;InstanceField;DoubleDataType;SimpleVariable
jif_else3,0,0,ClassDefinition;PublicClassSpecifier
jif_else3,1,1,FormalMethodParameter;MethodDefinition;PublicMethodSpecifier;VoidDataType;StaticMethodSpecifier
jif_else3,3,3,SimpleAssignmentExpression;ObjectCreationStatement;ConstructorCall;ActualMethodParameter
jif_else3,4,4,ClassDefinition;PublicClassSpecifier
jif_else3,5,5,GreaterExpression;ObjectMethodInvocation
jif_else3,5,10,IfElseIfStatement
jif_else3,6,6,ObjectMethodInvocation;ActualMethodParameter
jif_else3,7,7,GreaterExpression;ObjectMethodInvocation
jif_else3,7,10,IfElseStatement
jif_else3,8,8,ObjectMethodInvocation;ActualMethodParameter
jif_else3,9,9,PublicConstructorSpecifier;ConstructorDefinition
jif_else3,10,10,ObjectMethodInvocation;ActualMethodParameter
jif_else3,11,11,SimpleAssignmentExpression
jif_else3,12,12,ObjectMethodInvocation;DoubleDataType;SimpleAssignmentExpression
jif_else3,18,18,FormalMethodParameter;ConstructorDefinition;PublicConstructorSpecifier;DoubleDataType
jif_else3,20,20,SimpleAssignmentExpression
jif_else3,27,27,FormalMethodParameter;PublicMethodSpecifier;VoidDataType;DoubleDataType;MethodDefinition
jif_else3,29,29,DoubleDataType;SimpleAssignmentExpression;AddExpression
jif_else3,30,30,SimpleAssignmentExpression
jif_else3,37,37,MethodDefinition;PublicMethodSpecifier;VoidDataType;DoubleDataType;FormalMethodParameter
jif_else3,39,39,DoubleDataType;SimpleAssignmentExpression;SubtractExpression
jif_else3,40,40,SimpleAssignmentExpression
jif_else3,47,47,PublicMethodSpecifier;DoubleDataType;MethodDefinition
jif_else3,49,49,ReturnStatement
jif_else3,52,52,DoubleDataType;PrivateFieldSpecifier;InstanceField;SimpleVariable
jif_else4,0,0,ClassDefinition;PublicClassSpecifier
jif_else4,1,1,StaticMethodSpecifier;FormalMethodParameter;MethodDefinition;PublicMethodSpecifier;VoidDataType
jif_else4,3,3,ConstructorCall;ObjectCreationStatement;SimpleAssignmentExpression;ActualMethodParameter
jif_else4,4,4,PublicClassSpecifier;ClassDefinition;GreaterExpression;ObjectMethodInvocation
jif_else4,4,6,IfStatement
jif_else4,5,5,LessExpression;ObjectMethodInvocation
jif_else4,5,6,IfStatement
jif_else4,6,6,ObjectMethodInvocation;ActualMethodParameter
jif_else4,7,7,DoubleDataType;SimpleAssignmentExpression;ObjectMethodInvocation
jif_else4,9,9,PublicConstructorSpecifier;ConstructorDefinition
jif_else4,11,11,SimpleAssignmentExpression
jif_else4,18,18,FormalMethodParameter;DoubleDataType;PublicConstructorSpecifier;ConstructorDefinition
jif_else4,20,20,SimpleAssignmentExpression
jif_else4,27,27,VoidDataType;FormalMethodParameter;MethodDefinition;PublicMethodSpecifier;DoubleDataType
jif_else4,29,29,SimpleAssignmentExpression;AddExpression;DoubleDataType
jif_else4,30,30,SimpleAssignmentExpression
jif_else4,37,37,FormalMethodParameter;VoidDataType;PublicMethodSpecifier;DoubleDataType;MethodDefinition
jif_else4,39,39,SubtractExpression;SimpleAssignmentExpression;DoubleDataType
jif_else4,40,40,SimpleAssignmentExpression
jif_else4,47,47,PublicMethodSpecifier;MethodDefinition;DoubleDataType
jif_else4,49,49,ReturnStatement
jif_else4,52,52,PrivateFieldSpecifier;InstanceField;SimpleVariable;DoubleDataType
jif_else5,0,0,ClassDefinition;PublicClassSpecifier
jif_else5,1,1,StaticMethodSpecifier;PublicMethodSpecifier;FormalMethodParameter;MethodDefinition;VoidDataType
jif_else5,3,3,SimpleAssignmentExpression;MultiplyExpression;IntDataType
jif_else5,4,4,IntDataType;SimpleAssignmentExpression
jif_else5,6,6,GreaterExpression
jif_else5,6,15,IfElseIfStatement
jif_else5,7,7,ModulusExpression;GreaterExpression
jif_else5,7,10,IfElseStatement
jif_else5,8,8,PostIncrementExpression
jif_else5,10,10,PostDecrementExpression
jif_else5,11,11,GreaterExpression
jif_else5,11,15,IfElseStatement
jif_else5,12,12,SimpleAssignmentExpression;ModulusExpression
jif_else5,14,14,SimpleAssignmentExpression
jincrement,0,0,PublicClassSpecifier;ClassDefinition
jincrement,1,1,StaticMethodSpecifier;FormalMethodParameter;MethodDefinition;PublicMethodSpecifier;VoidDataType
jincrement,3,3,SimpleAssignmentExpression;IntDataType
jincrement,4,4,PreIncrementExpression;IntDataType;SimpleAssignmentExpression
jInheritance1,0,0,PublicClassSpecifier;ClassDefinition;InheritanceBasedPolymorphism;SuperclassSubclassConversion;PolymorphicObjectCreationStatement;MethodOverriding;MethodInheritance
jInheritance1,1,1,ClassDefinition;PublicClassSpecifier;ExtendsSpecification
jInheritance1,2,2,FormalMethodParameter;MethodDefinition;PublicMethodSpecifier;StaticMethodSpecifier;VoidDataType
jInheritance1,3,3,PrivateFieldSpecifier;IntDataType;SimpleAssignmentExpression;ClassConstantInitializationStatement;SimpleVariable;PublicFieldSpecifier;StaticFieldSpecifier;FinalFieldSpecifier;ClassField;DoubleDataType;InstanceField
jInheritance1,4,4,ClassConstantInitializationStatement;ClassField;FinalFieldSpecifier;StaticFieldSpecifier;PublicFieldSpecifier;ObjectCreationStatement;ActualMethodParameter;ConstructorCall;IntDataType;SimpleAssignmentExpression
jInheritance1,5,5,ClassConstantInitializationStatement;SimpleAssignmentExpression;IntDataType;ActualMethodParameter;ConstructorCall;ObjectCreationStatement;ClassField;FinalFieldSpecifier;StaticFieldSpecifier;PublicFieldSpecifier;PrivateFieldSpecifier;InstanceField;SimpleVariable
jInheritance1,6,6,InstanceField;PrivateFieldSpecifier;ActualMethodParameter;ConstructorCall;IntDataType;ObjectCreationStatement;SimpleVariable;SimpleAssignmentExpression
jInheritance1,7,7,FormalMethodParameter;ConstructorDefinition;PublicConstructorSpecifier;DoubleDataType;IntDataType
jInheritance1,8,8,SuperclassConstructorCall;IntDataType;ActualMethodParameter;java.lang.System.out.println;ObjectMethodInvocation;FormalMethodParameter;ConstructorDefinition;PublicConstructorSpecifier
jInheritance1,9,9,InstanceFieldInvocation;ThisReference;SimpleAssignmentExpression;java.lang.System.out.println;ObjectMethodInvocation;ActualMethodParameter
jInheritance1,10,10,ObjectMethodInvocation;SimpleAssignmentExpression;java.lang.System.out.println;ActualMethodParameter
jInheritance1,11,11,PublicMethodSpecifier;DoubleDataType;MethodDefinition;java.lang.System.out.println;ActualMethodParameter;ObjectMethodInvocation;ExplicitTypeCasting
jInheritance1,12,12,DoubleDataType;PublicMethodSpecifier;MethodDefinition;LessExpression
jInheritance1,12,15,IfElseStatement
jInheritance1,13,13,ReturnStatement;MethodDefinition;IntDataType;PublicMethodSpecifier
jInheritance1,14,14,ReturnStatement
jInheritance1,15,15,ReturnStatement;DivideExpression
jInheritance1,16,16,PublicMethodSpecifier;DoubleDataType;MethodDefinition
jInheritance1,17,17,MultiplyExpression;DivideExpression;ReturnStatement;PublicMethodSpecifier;IntDataType;MethodDefinition
jInheritance1,18,18,ReturnStatement;MethodDefinition;PublicMethodSpecifier;StringDataType
jInheritance1,19,19,StringLiteral;StringDataType;ReturnStatement
jInheritance1,20,20,MethodDefinition;PublicMethodSpecifier;StringDataType
jInheritance1,21,21,LessExpression;DoubleDataType;PublicMethodSpecifier;MethodDefinition
jInheritance1,21,24,IfElseStatement
jInheritance1,22,22,ReturnStatement;StringDataType;MultiplyExpression;StringLiteral
jInheritance1,24,24,StringDataType;ReturnStatement;StringLiteral
jInheritance1,25,25,MethodDefinition;PublicMethodSpecifier;StringDataType
jInheritance1,26,26,ReturnStatement;StringLiteral;StringDataType
jInheritance1,27,27,OverridingToString;PublicMethodSpecifier;MethodDefinition;StringDataType
jInheritance1,28,28,StringLiteral;StringDataType;SuperclassMethodCall;SuperReference;StringAddition;ReturnStatement
jInheritance1,29,29,StringDataType;MethodDefinition;PublicMethodSpecifier;OverridingToString
jInheritance1,30,30,ObjectMethodInvocation;StringLiteral;StringAddition;StringDataType;ReturnStatement
jInheritance1,31,31,FormalMethodParameter;PublicMethodSpecifier;OverridingEquals;MethodDefinition;BooleanDataType;java.lang.Object
jInheritance1,32,32,SimpleAssignmentExpression;ExplicitTypeCasting
jInheritance1,33,33,ConstantInvocation;SuperReference;AndExpression;java.lang.Object;SuperclassMethodCall;ThisReference;MethodDefinition;PublicMethodSpecifier;BooleanDataType;InstanceFieldInvocation;EqualExpression;ReturnStatement;OverridingEquals;FormalMethodParameter
jInheritance1,34,34,ExplicitTypeCasting;SimpleAssignmentExpression
jInheritance1,35,35,InstanceFieldInvocation;ThisReference;ConstantInvocation;AndExpression;ReturnStatement;EqualExpression
jInheritance2,0,0,ClassDefinition;PublicClassSpecifier;InheritanceBasedPolymorphism;PolymorphicObjectCreationStatement;SuperclassSubclassConversion;MethodOverriding
jInheritance2,1,1,PublicClassSpecifier;ExtendsSpecification;ClassDefinition
jInheritance2,2,2,FormalMethodParameter;MethodDefinition;PublicMethodSpecifier;StaticMethodSpecifier;VoidDataType
jInheritance2,3,3,ClassConstantInitializationStatement;PrivateFieldSpecifier;InstanceField;DoubleDataType;SimpleAssignmentExpression;SimpleVariable;ClassField;IntDataType;PublicFieldSpecifier;StaticFieldSpecifier;FinalFieldSpecifier
jInheritance2,4,4,ConstructorCall;ClassField;ClassConstantInitializationStatement;ObjectCreationStatement;SimpleAssignmentExpression;FinalFieldSpecifier;StaticFieldSpecifier;ActualMethodParameter;IntDataType;PublicFieldSpecifier
jInheritance2,5,5,IntDataType;StaticFieldSpecifier;FinalFieldSpecifier;ClassField;ClassConstantInitializationStatement;SimpleAssignmentExpression;PublicFieldSpecifier;PrivateFieldSpecifier;InstanceField;ObjectCreationStatement;ConstructorCall;SimpleVariable;ActualMethodParameter
jInheritance2,6,6,SimpleVariable;ObjectCreationStatement;SimpleAssignmentExpression;ActualMethodParameter;ConstructorCall;IntDataType;PrivateFieldSpecifier;InstanceField
jInheritance2,7,7,ConstructorDefinition;PublicConstructorSpecifier;ConstructorCall;ObjectCreationStatement;SimpleAssignmentExpression;ActualMethodParameter;DoubleDataType;FormalMethodParameter;IntDataType
jInheritance2,8,8,IntDataType;PublicConstructorSpecifier;ConstructorDefinition;FormalMethodParameter;SuperclassConstructorCall
jInheritance2,9,9,InstanceFieldInvocation;ThisReference;SimpleAssignmentExpression;IntDataType
jInheritance2,10,10,SimpleAssignmentExpression
jInheritance2,11,11,MethodDefinition;PublicMethodSpecifier;LessExpression;DoubleDataType
jInheritance2,11,18,IfElseIfStatement
jInheritance2,12,12,LessExpression;PublicMethodSpecifier;ObjectMethodInvocation;MethodDefinition;DoubleDataType;ActualMethodParameter;java.lang.System.out.println
jInheritance2,12,15,IfElseStatement
jInheritance2,13,13,PublicMethodSpecifier;MethodDefinition;ReturnStatement;LessExpression;IntDataType
jInheritance2,13,18,IfElseIfStatement
jInheritance2,14,14,ActualMethodParameter;ObjectMethodInvocation;java.lang.System.out.println;ReturnStatement
jInheritance2,15,15,DivideExpression;ReturnStatement;LessExpression
jInheritance2,15,18,IfElseStatement
jInheritance2,16,16,ActualMethodParameter;PublicMethodSpecifier;DoubleDataType;MethodDefinition;ObjectMethodInvocation;java.lang.System.out.println
jInheritance2,17,17,PublicMethodSpecifier;MethodDefinition;MultiplyExpression;ReturnStatement;IntDataType;DivideExpression
jInheritance2,18,18,StringDataType;ActualMethodParameter;ObjectMethodInvocation;ReturnStatement;java.lang.System.out.println;PublicMethodSpecifier;MethodDefinition
jInheritance2,19,19,StringLiteral;ReturnStatement;StringDataType
jInheritance2,20,20,StringDataType;PublicMethodSpecifier;MethodDefinition
jInheritance2,21,21,LessExpression;MethodDefinition;DoubleDataType;PublicMethodSpecifier
jInheritance2,21,24,IfElseStatement
jInheritance2,22,22,ReturnStatement;StringLiteral;StringDataType;MultiplyExpression
jInheritance2,24,24,ReturnStatement;StringLiteral;StringDataType
jInheritance2,25,25,MethodDefinition;StringDataType;PublicMethodSpecifier
jInheritance2,26,26,StringDataType;StringLiteral;ReturnStatement
jInheritance2,27,27,PublicMethodSpecifier;MethodDefinition;OverridingToString;StringDataType
jInheritance2,28,28,SuperReference;SuperclassMethodCall;ReturnStatement;StringDataType;StringLiteral;StringAddition
jInheritance2,29,29,MethodDefinition;PublicMethodSpecifier;OverridingToString;StringDataType
jInheritance2,30,30,ObjectMethodInvocation;StringLiteral;StringDataType;StringAddition;ReturnStatement
jInheritance2,31,31,PublicMethodSpecifier;FormalMethodParameter;OverridingEquals;BooleanDataType;java.lang.Object;MethodDefinition
jInheritance2,32,32,ExplicitTypeCasting;SimpleAssignmentExpression
jInheritance2,33,33,SuperclassMethodCall;SuperReference;EqualExpression;ThisReference;ReturnStatement;AndExpression;InstanceFieldInvocation;PublicMethodSpecifier;FormalMethodParameter;MethodDefinition;OverridingEquals;BooleanDataType;java.lang.Object;ConstantInvocation
jInheritance2,34,34,ExplicitTypeCasting;SimpleAssignmentExpression
jInheritance2,35,35,InstanceFieldInvocation;ThisReference;AndExpression;EqualExpression;ReturnStatement;ConstantInvocation
jInheritance3,0,0,PublicClassSpecifier;ClassDefinition;InheritanceBasedPolymorphism;MethodOverriding;PolymorphicObjectCreationStatement;SuperclassSubclassConversion
jInheritance3,1,1,PublicClassSpecifier;ClassDefinition;ExtendsSpecification
jInheritance3,2,2,MethodDefinition;PublicMethodSpecifier;StaticMethodSpecifier;VoidDataType;FormalMethodParameter
jInheritance3,3,3,PrivateFieldSpecifier;PublicFieldSpecifier;StaticFieldSpecifier;DoubleDataType;ClassField;ClassConstantInitializationStatement;IntDataType;SimpleAssignmentExpression;FinalFieldSpecifier;InstanceField;SimpleVariable
jInheritance3,4,4,IntDataType;SimpleAssignmentExpression;ActualMethodParameter;ConstructorCall;FinalFieldSpecifier;ClassField;ObjectCreationStatement;StaticFieldSpecifier;PublicFieldSpecifier;ClassConstantInitializationStatement
jInheritance3,5,5,SimpleAssignmentExpression;PublicFieldSpecifier;StaticFieldSpecifier;FinalFieldSpecifier;ClassField;ClassConstantInitializationStatement;IntDataType;ObjectCreationStatement;SimpleVariable;PrivateFieldSpecifier;InstanceField;ConstructorCall;ActualMethodParameter
jInheritance3,6,6,PrivateFieldSpecifier;IntDataType;SimpleVariable;InstanceField;ActualMethodParameter;ObjectCreationStatement;SimpleAssignmentExpression;ConstructorCall
jInheritance3,7,7,IntDataType;PublicConstructorSpecifier;FormalMethodParameter;ConstructorDefinition;DoubleDataType
jInheritance3,8,8,java.lang.System.out.println;SuperclassConstructorCall;PublicConstructorSpecifier;ObjectMethodInvocation;IntDataType;ActualMethodParameter;ConstructorDefinition;FormalMethodParameter
jInheritance3,9,9,InstanceFieldInvocation;ActualMethodParameter;ThisReference;SimpleAssignmentExpression;java.lang.System.out.println;ObjectMethodInvocation
jInheritance3,10,10,ObjectMethodInvocation;ActualMethodParameter;java.lang.System.out.println;SimpleAssignmentExpression
jInheritance3,11,11,MethodDefinition;DoubleDataType;PublicMethodSpecifier
jInheritance3,12,12,MethodDefinition;LessExpression;PublicMethodSpecifier;DoubleDataType
jInheritance3,12,15,IfElseStatement
jInheritance3,13,13,IntDataType;PublicMethodSpecifier;ReturnStatement;MethodDefinition
jInheritance3,14,14,ReturnStatement
jInheritance3,15,15,ReturnStatement;DivideExpression
jInheritance3,16,16,PublicMethodSpecifier;DoubleDataType;MethodDefinition
jInheritance3,17,17,MethodDefinition;PublicMethodSpecifier;DivideExpression;MultiplyExpression;IntDataType;ReturnStatement
jInheritance3,18,18,MethodDefinition;PublicMethodSpecifier;StringDataType;ReturnStatement
jInheritance3,19,19,StringDataType;StringLiteral;ReturnStatement
jInheritance3,20,20,PublicMethodSpecifier;StringDataType;MethodDefinition
jInheritance3,21,21,MethodDefinition;DoubleDataType;LessExpression;PublicMethodSpecifier
jInheritance3,21,24,IfElseStatement
jInheritance3,22,22,MultiplyExpression;ReturnStatement;StringLiteral;StringDataType
jInheritance3,24,24,StringDataType;ReturnStatement;StringLiteral
jInheritance3,25,25,PublicMethodSpecifier;StringDataType;MethodDefinition
jInheritance3,26,26,StringDataType;StringLiteral;ReturnStatement
jInheritance3,27,27,MethodDefinition;PublicMethodSpecifier;StringDataType;OverridingToString
jInheritance3,28,28,SuperclassMethodCall;SuperReference;ReturnStatement;StringAddition;StringDataType;StringLiteral
jInheritance3,29,29,StringDataType;PublicMethodSpecifier;MethodDefinition;OverridingToString
jInheritance3,30,30,ReturnStatement;StringAddition;StringDataType;StringLiteral;ObjectMethodInvocation
jInheritance3,31,31,PublicMethodSpecifier;MethodDefinition;FormalMethodParameter;OverridingEquals;BooleanDataType;java.lang.Object
