user_id,group_id,datentime,question_name,example_name,fb_response_value
us13A06,STUDY2013_A,"2014-01-15 15:15:42",jfor1,JavaTutorial_4_6_9,1
us13A06,STUDY2013_A,"2014-01-15 15:15:42",jfor1,JavaTutorial_4_6_6,1
us13A06,STUDY2013_A,"2014-01-15 15:15:42",jfor1,JavaTutorial_4_6_7,1
us13A06,STUDY2013_A,"2014-01-15 15:15:42",jfor1,JavaTutorial_4_2_2,1
us13A06,STUDY2013_A,"2014-01-15 15:15:42",jfor1,nested_loops2_v2,1
us13A06,STUDY2013_A,"2014-01-15 15:16:42",jfor2,relational_operators_v2,1
us13A06,STUDY2013_A,"2014-01-15 15:16:42",jfor2,for1_v2,2
us13A06,STUDY2013_A,"2014-01-15 15:16:42",jfor2,JavaTutorial_4_6_7,1
us13A06,STUDY2013_A,"2014-01-15 15:16:42",jfor2,boolean_expression_v2,1
us13A06,STUDY2013_A,"2014-01-15 15:16:42",jfor2,nested_loops2_v2,1
us13A06,STUDY2013_A,"2014-01-15 15:18:30",jwhile3,while_v2,3
us13A06,STUDY2013_A,"2014-01-15 15:18:30",jwhile3,JavaTutorial_4_4_3,1
us13A06,STUDY2013_A,"2014-01-15 15:18:30",jwhile3,JavaTutorial_4_6_9,1
us13A06,STUDY2013_A,"2014-01-15 15:18:30",jwhile3,JavaTutorial_4_2_2,1
us13A06,STUDY2013_A,"2014-01-15 15:19:22",jwhile4,OperatorExample_v2,2
us13A06,STUDY2013_A,"2014-01-15 15:19:22",jwhile4,Decision_If_v2,2
us13A06,STUDY2013_A,"2014-01-15 15:19:22",jwhile4,while_v2,2
us13A06,STUDY2013_A,"2014-01-15 15:19:22",jwhile4,ifelse2_v2,2
us13A06,STUDY2013_A,"2014-01-15 15:19:22",jwhile4,JavaTutorial_4_2_2,1
us13A07,STUDY2013_A,"2014-01-15 17:53:03",jdouble1,TypeCasting_v2,2
us13A07,STUDY2013_A,"2014-01-15 17:53:03",jdouble1,variables2_v2,0
us13A07,STUDY2013_A,"2014-01-15 17:53:03",jdouble1,JavaTutorial_4_1_5,0
us13A07,STUDY2013_A,"2014-01-15 18:01:46",jvariable1,JavaTutorial_4_6_9,2
us13A07,STUDY2013_A,"2014-01-15 18:01:46",jvariable1,JavaTutorial_4_6_6,0
us13A07,STUDY2013_A,"2014-01-15 18:01:46",jvariable1,JavaTutorial_4_1_5,0
us13A07,STUDY2013_A,"2014-01-15 18:01:46",jvariable1,variables1_v2,1
us13A07,STUDY2013_A,"2014-01-15 18:05:10",joperator1,OperatorExample_v2,3
us13A07,STUDY2013_A,"2014-01-15 18:05:10",joperator1,Decision_If_v2,1
us13A07,STUDY2013_A,"2014-01-15 18:05:10",joperator1,ifelse2_v2,1
us13A07,STUDY2013_A,"2014-01-15 18:05:10",joperator1,JavaTutorial_4_1_5,1
us13A07,STUDY2013_A,"2014-01-15 18:06:57",jincrement,increment_v2,3
us13A07,STUDY2013_A,"2014-01-15 18:06:57",jincrement,JavaTutorial_4_2_8,1
us13A07,STUDY2013_A,"2014-01-15 18:06:57",jincrement,JavaTutorial_4_2_9,1
us13A07,STUDY2013_A,"2014-01-15 18:06:57",jincrement,OperatorExample_v2,1
us13A07,STUDY2013_A,"2014-01-15 18:06:57",jincrement,JavaTutorial_4_1_5,1
us13A07,STUDY2013_A,"2014-01-15 18:08:24",jboolean_var,boolean_declaration_v2,3
us13A07,STUDY2013_A,"2014-01-15 18:08:24",jboolean_var,boolean_declaration_v2,1
us13A07,STUDY2013_A,"2014-01-15 18:08:24",jboolean_var,boolean_operators_v2,3
us13A07,STUDY2013_A,"2014-01-15 18:08:24",jboolean_var,increment_v2,1
us13A07,STUDY2013_A,"2014-01-15 18:10:21",jboolean_operators1,JavaTutorial_4_2_2,2
us13A07,STUDY2013_A,"2014-01-15 18:10:21",jboolean_operators1,conditional_operators_v2,2
us13A07,STUDY2013_A,"2014-01-15 18:10:21",jboolean_operators1,JavaTutorial_4_2_8,2
us13A07,STUDY2013_A,"2014-01-15 18:10:21",jboolean_operators1,boolean_expression_v2,2
us13A07,STUDY2013_A,"2014-01-15 18:13:14",jif_else1,Decision_If_v2,2
us13A07,STUDY2013_A,"2014-01-15 18:13:14",jif_else1,OperatorExample_v2,2
us13A07,STUDY2013_A,"2014-01-15 18:13:15",jif_else1,JavaTutorial_4_2_2,1
us13A07,STUDY2013_A,"2014-01-15 18:13:15",jif_else1,boolean_expression_v2,2
us13A07,STUDY2013_A,"2014-01-15 18:15:24",jif_else5,nested_loops_v2,1
us13A07,STUDY2013_A,"2014-01-15 18:15:24",jif_else5,ifelse2_v2,2
us13A07,STUDY2013_A,"2014-01-15 18:15:24",jif_else5,JavaTutorial_4_2_2,1
us13A07,STUDY2013_A,"2014-01-15 18:15:24",jif_else5,boolean_expression_v2,2
us13A07,STUDY2013_A,"2014-01-15 18:17:54",jfor1,JavaTutorial_4_6_9,1
us13A07,STUDY2013_A,"2014-01-15 18:17:54",jfor1,JavaTutorial_4_6_6,1
us13A07,STUDY2013_A,"2014-01-15 18:17:54",jfor1,JavaTutorial_4_6_7,1
us13A07,STUDY2013_A,"2014-01-15 18:17:54",jfor1,nested_loops2_v2,1
us13A07,STUDY2013_A,"2014-01-15 18:17:54",jfor1,JavaTutorial_4_2_2,1
us13A07,STUDY2013_A,"2014-01-15 18:21:06",jfor2,JavaTutorial_4_6_7,1
us13A07,STUDY2013_A,"2014-01-15 18:21:06",jfor2,for1_v2,2
us13A07,STUDY2013_A,"2014-01-15 18:21:06",jfor2,relational_operators_v2,2
us13A07,STUDY2013_A,"2014-01-15 18:21:06",jfor2,boolean_expression_v2,2
us13A07,STUDY2013_A,"2014-01-15 18:21:06",jfor2,nested_loops2_v2,1
us13A07,STUDY2013_A,"2014-01-15 18:23:50",jwhile3,while_v2,3
us13A07,STUDY2013_A,"2014-01-15 18:23:50",jwhile3,JavaTutorial_4_4_3,1
us13A07,STUDY2013_A,"2014-01-15 18:23:50",jwhile3,JavaTutorial_4_6_9,1
us13A07,STUDY2013_A,"2014-01-15 18:23:50",jwhile3,JavaTutorial_4_2_2,1
us13A07,STUDY2013_A,"2014-01-15 18:26:29",jwhile4,Decision_If_v2,2
us13A07,STUDY2013_A,"2014-01-15 18:26:29",jwhile4,while_v2,2
us13A07,STUDY2013_A,"2014-01-15 18:26:29",jwhile4,ifelse2_v2,1
us13A07,STUDY2013_A,"2014-01-15 18:26:30",jwhile4,JavaTutorial_4_2_2,1
us13A07,STUDY2013_A,"2014-01-15 18:26:30",jwhile4,JavaTutorial_4_4_3,1
us13A08,STUDY2013_A,"2014-01-17 10:14:55",jfor1,JavaTutorial_4_6_9,2
us13A08,STUDY2013_A,"2014-01-17 10:14:55",jfor1,JavaTutorial_4_6_6,2
us13A08,STUDY2013_A,"2014-01-17 10:14:55",jfor1,JavaTutorial_4_6_7,3
us13A08,STUDY2013_A,"2014-01-17 10:14:55",jfor1,JavaTutorial_4_2_2,1
us13A08,STUDY2013_A,"2014-01-17 10:18:39",jfor2,JavaTutorial_4_6_7,2
us13A08,STUDY2013_A,"2014-01-17 10:18:39",jfor2,for1_v2,2
us13A08,STUDY2013_A,"2014-01-17 10:18:39",jfor2,relational_operators_v2,0
us13A08,STUDY2013_A,"2014-01-17 10:18:39",jfor2,JavaTutorial_4_6_9,3
us13A08,STUDY2013_A,"2014-01-17 10:18:39",jfor2,boolean_expression_v2,0
us13A08,STUDY2013_A,"2014-01-17 10:22:05",jwhile3,while_v2,3
us13A08,STUDY2013_A,"2014-01-17 10:22:05",jwhile3,JavaTutorial_4_4_3,2
us13A08,STUDY2013_A,"2014-01-17 10:22:05",jwhile3,JavaTutorial_4_6_9,0
us13A08,STUDY2013_A,"2014-01-17 10:22:05",jwhile3,JavaTutorial_4_2_2,0
us13A08,STUDY2013_A,"2014-01-17 10:24:33",jwhile4,Decision_If_v2,3
us13A08,STUDY2013_A,"2014-01-17 10:24:33",jwhile4,while_v2,2
us13A08,STUDY2013_A,"2014-01-17 10:24:34",jwhile4,ifelse2_v2,3
us13A08,STUDY2013_A,"2014-01-17 10:24:34",jwhile4,JavaTutorial_4_2_2,1
us13A08,STUDY2013_A,"2014-01-17 10:24:34",jwhile4,OperatorExample_v2,3
us13A08,STUDY2013_A,"2014-01-17 10:24:34",jwhile4,OperatorExample_v2,2
us13A08,STUDY2013_A,"2014-01-17 10:30:32",jarray1,array_declaration_v2,3
us13A08,STUDY2013_A,"2014-01-17 10:30:32",jarray1,use_2darray_v2,1
us13A08,STUDY2013_A,"2014-01-17 10:30:32",jarray1,JavaTutorial_4_7_6,2
us13A08,STUDY2013_A,"2014-01-17 10:30:32",jarray1,using_array_v2,3
us13A08,STUDY2013_A,"2014-01-17 10:33:59",jarray2,use_2darray_v2,1
us13A08,STUDY2013_A,"2014-01-17 10:33:59",jarray2,use_array_v2,2
us13A08,STUDY2013_A,"2014-01-17 10:33:59",jarray2,array_declaration_v2,2
us13A08,STUDY2013_A,"2014-01-17 10:33:59",jarray2,JavaTutorial_4_7_5,2
us13A08,STUDY2013_A,"2014-01-17 10:33:59",jarray2,using_array_v2,2
us13A08,STUDY2013_A,"2014-01-17 10:33:59",jarray2,JavaTutorial_4_2_2,0
us13A08,STUDY2013_A,"2014-01-17 10:35:53",jarray4,use_array_v2,3
us13A08,STUDY2013_A,"2014-01-17 10:35:53",jarray4,using_array_v2,2
us13A08,STUDY2013_A,"2014-01-17 10:38:23",j2d_arrays1,use_2darray_v2,3
us13A08,STUDY2013_A,"2014-01-17 10:38:23",j2d_arrays1,create_2d_array_v2,1
us13A08,STUDY2013_A,"2014-01-17 10:38:23",j2d_arrays1,array_declaration_v2,0
us13A08,STUDY2013_A,"2014-01-17 10:38:23",j2d_arrays1,using_array_v2,0
us13A08,STUDY2013_A,"2014-01-17 10:42:17",jclass1,variables1_v2,0
us13A08,STUDY2013_A,"2014-01-17 10:42:17",jclass1,variables1_v2,3
us13A08,STUDY2013_A,"2014-01-17 10:42:17",jclass1,variables1_v2,2
us13A08,STUDY2013_A,"2014-01-17 10:42:17",jclass1,variables1_v2,3
us13A08,STUDY2013_A,"2014-01-17 10:42:17",jclass1,Rectangle_v2,3
us13A08,STUDY2013_A,"2014-01-17 10:42:17",jclass1,Bicycle_v2,2
us13A08,STUDY2013_A,"2014-01-17 10:42:17",jclass1,Bicycle_v2,3
us13A08,STUDY2013_A,"2014-01-17 10:42:17",jclass1,relational_operators_v2,0
us13A08,STUDY2013_A,"2014-01-17 10:42:17",jclass1,variables2_v2,0
us13A08,STUDY2013_A,"2014-01-17 10:42:17",jclass1,variables1_v2,0
us13A08,STUDY2013_A,"2014-01-17 10:44:44",jbankaccount,Bicycle_v2,3
us13A08,STUDY2013_A,"2014-01-17 10:44:45",jbankaccount,Rectangle_v2,3
us13A08,STUDY2013_A,"2014-01-17 10:44:45",jbankaccount,variables1_v2,1
us13A08,STUDY2013_A,"2014-01-17 10:44:45",jbankaccount,variables1_v2,0
us13A08,STUDY2013_A,"2014-01-17 10:44:45",jbankaccount,Point_v2,2
us13A08,STUDY2013_A,"2014-01-17 10:46:00",jba_ques,variables1_v2,1
us13A08,STUDY2013_A,"2014-01-17 10:45:59",jba_ques,Rectangle_v2,3
us13A08,STUDY2013_A,"2014-01-17 10:45:59",jba_ques,Bicycle_v2,3
us13A08,STUDY2013_A,"2014-01-17 10:46:00",jba_ques,Point_v2,2
us13A08,STUDY2013_A,"2014-01-17 10:52:38",jclasses_constructor,Rectangle_v2,3
us13A08,STUDY2013_A,"2014-01-17 10:52:38",jclasses_constructor,Point_v2,2
us13A08,STUDY2013_A,"2014-01-17 10:52:38",jclasses_constructor,Bicycle_v2,3
us13A08,STUDY2013_A,"2014-01-17 10:52:38",jclasses_constructor,variables1_v2,1
us13A08,STUDY2013_A,"2014-01-17 10:52:38",jclasses_constructor,variables1_v2,0
us13A09,STUDY2013_A,"2014-01-17 13:51:48",jdouble1,TypeCasting_v2,1
us13A09,STUDY2013_A,"2014-01-17 13:51:48",jdouble1,variables2_v2,0
us13A09,STUDY2013_A,"2014-01-17 13:51:48",jdouble1,JavaTutorial_4_1_5,2
us13A09,STUDY2013_A,"2014-01-17 13:55:12",jvariable1,JavaTutorial_4_6_9,3
us13A09,STUDY2013_A,"2014-01-17 13:55:12",jvariable1,JavaTutorial_4_6_6,2
us13A09,STUDY2013_A,"2014-01-17 13:55:13",jvariable1,JavaTutorial_4_1_5,0
us13A09,STUDY2013_A,"2014-01-17 13:55:13",jvariable1,variables1_v2,0
us13A09,STUDY2013_A,"2014-01-17 13:58:03",joperator1,OperatorExample_v2,3
us13A09,STUDY2013_A,"2014-01-17 13:58:03",joperator1,Decision_If_v2,2
us13A09,STUDY2013_A,"2014-01-17 13:58:03",joperator1,ifelse2_v2,3
us13A09,STUDY2013_A,"2014-01-17 13:58:03",joperator1,JavaTutorial_4_1_5,0
us13A09,STUDY2013_A,"2014-01-17 14:00:10",jincrement,increment_v2,3
us13A09,STUDY2013_A,"2014-01-17 14:00:10",jincrement,JavaTutorial_4_2_8,2
us13A09,STUDY2013_A,"2014-01-17 14:00:10",jincrement,JavaTutorial_4_2_9,2
us13A09,STUDY2013_A,"2014-01-17 14:00:10",jincrement,OperatorExample_v2,1
us13A09,STUDY2013_A,"2014-01-17 14:00:10",jincrement,OperatorExample_v2,0
us13A09,STUDY2013_A,"2014-01-17 14:00:10",jincrement,OperatorExample_v2,1
us13A09,STUDY2013_A,"2014-01-17 14:00:10",jincrement,JavaTutorial_4_1_5,0
us13A09,STUDY2013_A,"2014-01-17 14:03:48",jboolean_var,boolean_declaration_v2,1
us13A09,STUDY2013_A,"2014-01-17 14:03:48",jboolean_var,boolean_operators_v2,3
us13A09,STUDY2013_A,"2014-01-17 14:03:48",jboolean_var,increment_v2,0
us13A09,STUDY2013_A,"2014-01-17 14:06:23",jboolean_operators1,JavaTutorial_4_2_2,1
us13A09,STUDY2013_A,"2014-01-17 14:06:23",jboolean_operators1,conditional_operators_v2,0
us13A09,STUDY2013_A,"2014-01-17 14:06:23",jboolean_operators1,JavaTutorial_4_2_8,0
us13A09,STUDY2013_A,"2014-01-17 14:06:23",jboolean_operators1,boolean_expression_v2,3
us13A09,STUDY2013_A,"2014-01-17 14:09:08",jif_else1,Decision_If_v2,2
us13A09,STUDY2013_A,"2014-01-17 14:09:08",jif_else1,OperatorExample_v2,2
us13A09,STUDY2013_A,"2014-01-17 14:09:08",jif_else1,JavaTutorial_4_2_2,0
us13A09,STUDY2013_A,"2014-01-17 14:09:08",jif_else1,boolean_expression_v2,3
us13A09,STUDY2013_A,"2014-01-17 14:11:30",jif_else5,nested_loops_v2,1
us13A09,STUDY2013_A,"2014-01-17 14:11:30",jif_else5,ifelse2_v2,2
us13A09,STUDY2013_A,"2014-01-17 14:11:30",jif_else5,JavaTutorial_4_2_2,0
us13A09,STUDY2013_A,"2014-01-17 14:11:30",jif_else5,boolean_expression_v2,3
us13A09,STUDY2013_A,"2014-01-17 14:14:03",jfor1,JavaTutorial_4_6_9,0
us13A09,STUDY2013_A,"2014-01-17 14:14:04",jfor1,nested_loops2_v2,3
us13A09,STUDY2013_A,"2014-01-17 14:14:03",jfor1,JavaTutorial_4_6_7,0
us13A09,STUDY2013_A,"2014-01-17 14:14:04",jfor1,JavaTutorial_4_2_2,0
us13A09,STUDY2013_A,"2014-01-17 14:14:03",jfor1,JavaTutorial_4_6_6,3
us13A09,STUDY2013_A,"2014-01-17 14:17:27",jfor2,JavaTutorial_4_6_7,0
us13A09,STUDY2013_A,"2014-01-17 14:17:27",jfor2,for1_v2,3
us13A09,STUDY2013_A,"2014-01-17 14:17:27",jfor2,relational_operators_v2,2
us13A09,STUDY2013_A,"2014-01-17 14:17:27",jfor2,boolean_expression_v2,1
us13A09,STUDY2013_A,"2014-01-17 14:17:27",jfor2,nested_loops2_v2,3
us13A09,STUDY2013_A,"2014-01-17 14:20:45",jwhile3,JavaTutorial_4_2_2,3
us13A09,STUDY2013_A,"2014-01-17 14:20:44",jwhile3,while_v2,0
us13A09,STUDY2013_A,"2014-01-17 14:20:44",jwhile3,JavaTutorial_4_4_3,0
us13A09,STUDY2013_A,"2014-01-17 14:20:45",jwhile3,JavaTutorial_4_6_6,0
us13A09,STUDY2013_A,"2014-01-17 14:20:45",jwhile3,JavaTutorial_4_6_9,0
us13A09,STUDY2013_A,"2014-01-17 14:22:28",jwhile4,Decision_If_v2,2
us13A09,STUDY2013_A,"2014-01-17 14:22:28",jwhile4,JavaTutorial_4_2_2,2
us13A09,STUDY2013_A,"2014-01-17 14:22:28",jwhile4,OperatorExample_v2,1
us13A09,STUDY2013_A,"2014-01-17 14:22:28",jwhile4,OperatorExample_v2,2
us13A09,STUDY2013_A,"2014-01-17 14:22:28",jwhile4,while_v2,0
us13A09,STUDY2013_A,"2014-01-17 14:22:28",jwhile4,ifelse2_v2,3
us13A10,STUDY2013_A,"2014-01-17 16:16:10",jdouble1,TypeCasting_v2,2
us13A10,STUDY2013_A,"2014-01-17 16:16:10",jdouble1,TypeCasting_v2,2
us13A10,STUDY2013_A,"2014-01-17 16:16:10",jdouble1,variables2_v2,2
us13A10,STUDY2013_A,"2014-01-17 16:16:10",jdouble1,variables2_v2,2
us13A10,STUDY2013_A,"2014-01-17 16:16:10",jdouble1,variables2_v2,3
us13A10,STUDY2013_A,"2014-01-17 16:16:10",jdouble1,variables2_v2,3
us13A10,STUDY2013_A,"2014-01-17 16:16:10",jdouble1,JavaTutorial_4_1_5,2
us13A10,STUDY2013_A,"2014-01-17 16:16:10",jdouble1,JavaTutorial_4_1_5,2
us13A10,STUDY2013_A,"2014-01-17 16:16:10",jdouble1,JavaTutorial_4_1_5,1
us13A10,STUDY2013_A,"2014-01-17 16:16:10",jdouble1,JavaTutorial_4_1_5,2
us13A10,STUDY2013_A,"2014-01-17 16:24:19",jvariable1,JavaTutorial_4_6_9,2
us13A10,STUDY2013_A,"2014-01-17 16:24:19",jvariable1,JavaTutorial_4_6_6,3
us13A10,STUDY2013_A,"2014-01-17 16:24:19",jvariable1,JavaTutorial_4_1_5,1
us13A10,STUDY2013_A,"2014-01-17 16:24:19",jvariable1,variables1_v2,3
us13A10,STUDY2013_A,"2014-01-17 16:28:42",joperator1,OperatorExample_v2,2
us13A10,STUDY2013_A,"2014-01-17 16:28:42",joperator1,Decision_If_v2,2
us13A10,STUDY2013_A,"2014-01-17 16:28:42",joperator1,ifelse2_v2,2
us13A10,STUDY2013_A,"2014-01-17 16:28:42",joperator1,JavaTutorial_4_1_5,1
us13A10,STUDY2013_A,"2014-01-17 16:33:13",jincrement,increment_v2,3
us13A10,STUDY2013_A,"2014-01-17 16:33:13",jincrement,JavaTutorial_4_2_8,2
us13A10,STUDY2013_A,"2014-01-17 16:33:13",jincrement,JavaTutorial_4_2_9,2
us13A10,STUDY2013_A,"2014-01-17 16:33:13",jincrement,OperatorExample_v2,2
us13A10,STUDY2013_A,"2014-01-17 16:33:13",jincrement,JavaTutorial_4_1_5,2
us13A10,STUDY2013_A,"2014-01-17 16:39:42",jboolean_var,boolean_declaration_v2,2
us13A10,STUDY2013_A,"2014-01-17 16:39:42",jboolean_var,boolean_operators_v2,3
us13A10,STUDY2013_A,"2014-01-17 16:39:42",jboolean_var,increment_v2,3
us13A10,STUDY2013_A,"2014-01-17 16:43:12",jboolean_operators1,JavaTutorial_4_2_2,2
us13A10,STUDY2013_A,"2014-01-17 16:43:12",jboolean_operators1,conditional_operators_v2,2
us13A10,STUDY2013_A,"2014-01-17 16:43:12",jboolean_operators1,JavaTutorial_4_2_8,3
us13A10,STUDY2013_A,"2014-01-17 16:43:12",jboolean_operators1,boolean_expression_v2,1
us13A10,STUDY2013_A,"2014-01-17 16:48:08",jif_else1,Decision_If_v2,2
us13A10,STUDY2013_A,"2014-01-17 16:48:08",jif_else1,OperatorExample_v2,1
us13A10,STUDY2013_A,"2014-01-17 16:48:08",jif_else1,JavaTutorial_4_2_2,2
us13A10,STUDY2013_A,"2014-01-17 16:48:08",jif_else1,boolean_expression_v2,1
us13A10,STUDY2013_A,"2014-01-17 16:52:19",jif_else5,nested_loops_v2,1
us13A10,STUDY2013_A,"2014-01-17 16:52:19",jif_else5,ifelse2_v2,2
us13A10,STUDY2013_A,"2014-01-17 16:52:19",jif_else5,JavaTutorial_4_2_2,1
us13A10,STUDY2013_A,"2014-01-17 16:52:19",jif_else5,boolean_expression_v2,1
us13A10,STUDY2013_A,"2014-01-17 16:59:16",jarray1,JavaTutorial_4_6_9,1
us13A10,STUDY2013_A,"2014-01-17 16:59:16",jarray1,use_2darray_v2,1
us13A10,STUDY2013_A,"2014-01-17 16:59:15",jarray1,array_declaration_v2,1
us13A10,STUDY2013_A,"2014-01-17 16:59:16",jarray1,JavaTutorial_4_6_6,2
us13A10,STUDY2013_A,"2014-01-17 16:59:16",jarray1,JavaTutorial_4_7_6,1
us13A10,STUDY2013_A,"2014-01-17 17:07:53",jarray2,use_2darray_v2,1
us13A10,STUDY2013_A,"2014-01-17 17:07:53",jarray2,use_array_v2,2
us13A10,STUDY2013_A,"2014-01-17 17:07:53",jarray2,array_declaration_v2,1
us13A10,STUDY2013_A,"2014-01-17 17:07:53",jarray2,JavaTutorial_4_7_5,2
us13A10,STUDY2013_A,"2014-01-17 17:07:53",jarray2,using_array_v2,1
us13A10,STUDY2013_A,"2014-01-17 17:12:39",jarray4,nested_loops_v2,1
us13A10,STUDY2013_A,"2014-01-17 17:12:39",jarray4,using_array_v2,1
us13A10,STUDY2013_A,"2014-01-17 17:12:39",jarray4,create_2d_array_v2,1
us13A10,STUDY2013_A,"2014-01-17 17:12:39",jarray4,use_array_v2,2
us13A10,STUDY2013_A,"2014-01-17 17:17:23",j2d_arrays1,use_2darray_v2,2
us13A10,STUDY2013_A,"2014-01-17 17:17:23",j2d_arrays1,create_2d_array_v2,2
us13A10,STUDY2013_A,"2014-01-17 17:17:23",j2d_arrays1,array_declaration_v2,2
us13A10,STUDY2013_A,"2014-01-17 17:17:23",j2d_arrays1,JavaTutorial_4_1_5,1
us13A10,STUDY2013_A,"2014-01-17 17:17:23",j2d_arrays1,use_array_v2,1
us13A11,STUDY2013_A,"2014-01-20 11:22:04",jdouble1,TypeCasting_v2,3
us13A11,STUDY2013_A,"2014-01-20 11:22:04",jdouble1,variables2_v2,2
us13A11,STUDY2013_A,"2014-01-20 11:22:05",jdouble1,JavaTutorial_4_1_5,1
us13A11,STUDY2013_A,"2014-01-20 11:26:20",jvariable1,JavaTutorial_4_6_9,1
us13A11,STUDY2013_A,"2014-01-20 11:26:20",jvariable1,JavaTutorial_4_6_6,1
us13A11,STUDY2013_A,"2014-01-20 11:26:21",jvariable1,JavaTutorial_4_1_5,1
us13A11,STUDY2013_A,"2014-01-20 11:26:21",jvariable1,variables1_v2,2
us13A11,STUDY2013_A,"2014-01-20 11:28:06",joperator1,OperatorExample_v2,3
us13A11,STUDY2013_A,"2014-01-20 11:28:06",joperator1,Decision_If_v2,1
us13A11,STUDY2013_A,"2014-01-20 11:28:06",joperator1,ifelse2_v2,1
us13A11,STUDY2013_A,"2014-01-20 11:31:10",jincrement,increment_v2,3
us13A11,STUDY2013_A,"2014-01-20 11:31:10",jincrement,JavaTutorial_4_2_8,0
us13A11,STUDY2013_A,"2014-01-20 11:31:10",jincrement,JavaTutorial_4_2_9,0
us13A11,STUDY2013_A,"2014-01-20 11:31:10",jincrement,JavaTutorial_4_1_5,1
us13A11,STUDY2013_A,"2014-01-20 11:31:10",jincrement,variables1_v2,2
us13A11,STUDY2013_A,"2014-01-20 11:33:34",jfor1,JavaTutorial_4_6_7,3
us13A11,STUDY2013_A,"2014-01-20 11:33:34",jfor1,JavaTutorial_4_6_9,3
us13A11,STUDY2013_A,"2014-01-20 11:33:34",jfor1,JavaTutorial_4_2_2,1
us13A11,STUDY2013_A,"2014-01-20 11:33:34",jfor1,nested_loops2_v2,1
us13A11,STUDY2013_A,"2014-01-20 11:33:34",jfor1,JavaTutorial_4_6_6,3
us13A11,STUDY2013_A,"2014-01-20 11:37:34",jfor2,JavaTutorial_4_6_7,2
us13A11,STUDY2013_A,"2014-01-20 11:37:34",jfor2,for1_v2,3
us13A11,STUDY2013_A,"2014-01-20 11:37:34",jfor2,relational_operators_v2,2
us13A11,STUDY2013_A,"2014-01-20 11:37:34",jfor2,JavaTutorial_4_6_9,3
us13A11,STUDY2013_A,"2014-01-20 11:37:34",jfor2,boolean_expression_v2,3
us13A11,STUDY2013_A,"2014-01-20 11:40:10",jwhile3,while_v2,3
us13A11,STUDY2013_A,"2014-01-20 11:40:10",jwhile3,JavaTutorial_4_4_3,3
us13A11,STUDY2013_A,"2014-01-20 11:40:10",jwhile3,JavaTutorial_4_6_9,0
us13A11,STUDY2013_A,"2014-01-20 11:40:10",jwhile3,JavaTutorial_4_2_2,0
us13A11,STUDY2013_A,"2014-01-20 11:41:43",jwhile4,ifelse2_v2,0
us13A11,STUDY2013_A,"2014-01-20 11:41:43",jwhile4,JavaTutorial_4_2_2,0
us13A11,STUDY2013_A,"2014-01-20 11:41:43",jwhile4,JavaTutorial_4_2_2,1
us13A11,STUDY2013_A,"2014-01-20 11:41:43",jwhile4,ifelse2_v2,1
us13A11,STUDY2013_A,"2014-01-20 11:41:43",jwhile4,Decision_If_v2,3
us13A11,STUDY2013_A,"2014-01-20 11:41:43",jwhile4,while_v2,3
us13A11,STUDY2013_A,"2014-01-20 11:41:43",jwhile4,JavaTutorial_4_4_3,1
us13A11,STUDY2013_A,"2014-01-20 11:46:27",jarray1,array_declaration_v2,3
us13A11,STUDY2013_A,"2014-01-20 11:46:27",jarray1,use_2darray_v2,1
us13A11,STUDY2013_A,"2014-01-20 11:46:27",jarray1,JavaTutorial_4_7_6,2
us13A11,STUDY2013_A,"2014-01-20 11:46:27",jarray1,using_array_v2,3
us13A11,STUDY2013_A,"2014-01-20 11:52:34",jarray2,use_array_v2,3
us13A11,STUDY2013_A,"2014-01-20 11:52:34",jarray2,JavaTutorial_4_2_2,0
us13A11,STUDY2013_A,"2014-01-20 11:52:34",jarray2,JavaTutorial_4_2_2,1
us13A11,STUDY2013_A,"2014-01-20 11:52:34",jarray2,use_2darray_v2,1
us13A11,STUDY2013_A,"2014-01-20 11:52:34",jarray2,array_declaration_v2,3
us13A11,STUDY2013_A,"2014-01-20 11:52:34",jarray2,JavaTutorial_4_6_7,1
us13A11,STUDY2013_A,"2014-01-20 11:52:34",jarray2,JavaTutorial_4_7_5,1
us13A11,STUDY2013_A,"2014-01-20 11:57:19",jarray4,using_array_v2,3
us13A11,STUDY2013_A,"2014-01-20 11:57:19",jarray4,use_array_v2,3
us13A11,STUDY2013_A,"2014-01-20 11:57:19",jarray4,JavaTutorial_4_6_7,1
us13A11,STUDY2013_A,"2014-01-20 11:57:19",jarray4,JavaTutorial_4_6_6,1
us13A11,STUDY2013_A,"2014-01-20 11:59:47",j2d_arrays1,use_2darray_v2,3
us13A11,STUDY2013_A,"2014-01-20 11:59:47",j2d_arrays1,create_2d_array_v2,3
us13A11,STUDY2013_A,"2014-01-20 11:59:47",j2d_arrays1,array_declaration_v2,3
us13A11,STUDY2013_A,"2014-01-20 11:59:47",j2d_arrays1,JavaTutorial_4_1_5,1
us13A11,STUDY2013_A,"2014-01-20 11:59:47",j2d_arrays1,variables2_v2,2
us13A12,STUDY2013_A,"2014-01-22 10:48:26",jfor1,JavaTutorial_4_6_9,1
us13A12,STUDY2013_A,"2014-01-22 10:48:26",jfor1,JavaTutorial_4_6_6,2
us13A12,STUDY2013_A,"2014-01-22 10:48:27",jfor1,JavaTutorial_4_6_7,1
us13A12,STUDY2013_A,"2014-01-22 10:48:27",jfor1,JavaTutorial_4_2_2,1
