title,sline,eline,"group_concat(distinct concept separator ';')"
jInterfaces1,5,5,ClassConstantInitializationStatement;StringVariable;VoidDataType;StringDataType;AbstractMethodDefinition;PublicFieldSpecifier;FinalFieldSpecifier;SimpleAssignmentExpression;ClassField;StaticFieldSpecifier;ExplicitTypeCasting;StringLiteral
jInterfaces1,6,6,PrivateFieldSpecifier;InstanceField;DoubleDataType;SimpleVariable
jInterfaces1,7,7,ActualMethodParameter;java.lang.System.out.println;DoubleDataType;StringVariable;StringDataType;SimpleVariable;InstanceField;PrivateFieldSpecifier;ObjectMethodInvocation
jInterfaces1,8,8,SimpleVariable;BooleanDataType;PrivateFieldSpecifier;ObjectMethodInvocation;ActualMethodParameter;IntDataType;InstanceField;java.lang.System.out.println
jInterfaces1,10,10,BooleanDataType;ConstructorDefinition;FormalMethodParameter;PublicConstructorSpecifier;DoubleDataType;IntDataType;java.lang.System.out.println;ObjectMethodInvocation;ExplicitTypeCasting;ActualMethodParameter
jInterfaces1,11,11,ThisReference;InstanceFieldInvocation;java.lang.System.out.println;ObjectMethodInvocation;SimpleAssignmentExpression;ActualMethodParameter
jInterfaces1,12,12,SimpleAssignmentExpression;ThisReference;InstanceFieldInvocation
jInterfaces1,13,13,SimpleAssignmentExpression;ThisReference;InstanceFieldInvocation
jInterfaces1,15,15,PublicMethodSpecifier;MethodDefinition;StringDataType
jInterfaces1,16,16,DoubleDataType;PublicMethodSpecifier;MethodDefinition;ReturnStatement
jInterfaces1,17,17,ReturnStatement
jInterfaces1,19,19,IntDataType;MethodDefinition;PublicMethodSpecifier
jInterfaces1,20,20,FormalMethodParameter;VoidDataType;MethodDefinition;DoubleDataType;PublicMethodSpecifier;ReturnStatement
jInterfaces1,21,21,SimpleAssignmentExpression
jInterfaces1,23,23,VoidDataType;PublicMethodSpecifier;MethodDefinition
jInterfaces1,24,24,DoubleDataType;PublicMethodSpecifier;MethodDefinition
jInterfaces1,25,25,ReturnStatement;NotEqualExpression
jInterfaces1,25,26,IfStatement
jInterfaces1,26,26,SimpleAssignmentExpression
jInterfaces1,28,28,MethodDefinition;PublicMethodSpecifier;FormalMethodParameter;VoidDataType;DoubleDataType;java.lang.String.equalsIgnoreCase;ObjectMethodInvocation;ActualMethodParameter
jInterfaces1,28,29,IfStatement
jInterfaces1,29,29,SimpleAssignmentExpression;AddAssignmentExpression
jInterfaces1,32,32,PublicMethodSpecifier;BooleanDataType;IntDataType;MethodDefinition
jInterfaces1,33,33,ReturnStatement;IntDataType;SimpleAssignmentExpression
jInterfaces1,35,35,LessExpression
jInterfaces1,35,36,IfStatement
jInterfaces1,36,36,PublicMethodSpecifier;AddAssignmentExpression;SubtractExpression;VoidDataType;MethodDefinition
jInterfaces1,37,37,SimpleAssignmentExpression;True
jInterfaces1,38,38,GreaterExpression
jInterfaces1,38,39,IfStatement
jInterfaces1,39,39,AddAssignmentExpression;SubtractExpression
jInterfaces1,40,40,MethodDefinition;PublicMethodSpecifier;VoidDataType
jInterfaces1,41,41,ActualMethodParameter;ObjectMethodInvocation;java.lang.String.equalsIgnoreCase;False;SimpleAssignmentExpression
jInterfaces1,41,42,IfStatement
jInterfaces1,42,42,AddAssignmentExpression
jInterfaces1,44,44,ReturnStatement;MethodDefinition;PublicMethodSpecifier;VoidDataType
jInterfaces1,46,46,LessExpression
jInterfaces1,46,47,IfStatement
jInterfaces1,47,47,ActualMethodParameter
jInterfaces1,49,49,LessExpression
jInterfaces1,49,50,IfStatement
jInterfaces1,50,50,SubtractExpression;ActualMethodParameter
jInterfaces1,56,56,IntDataType;MethodDefinition;PublicMethodSpecifier
jInterfaces1,57,57,IntDataType;SimpleAssignmentExpression
jInterfaces1,58,58,LessExpression
jInterfaces1,58,59,IfStatement
jInterfaces1,59,59,AddAssignmentExpression
jInterfaces1,60,60,LessExpression
jInterfaces1,60,61,IfStatement
jInterfaces1,61,61,AddAssignmentExpression
jInterfaces1,62,62,NotExpression
jInterfaces1,62,63,IfStatement
jInterfaces1,63,63,AddAssignmentExpression
jInterfaces1,64,64,ReturnStatement
jInterfaces2,0,0,ClassDefinition;PublicClassSpecifier
jInterfaces2,1,1,MethodImplementation;PublicInterfaceSpecifier;ImplementsSpecification;PublicClassSpecifier;ClassDefinition;InterfaceDefinition;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter;StaticMethodSpecifier;VoidDataType
jInterfaces2,3,3,PublicFieldSpecifier;DoubleDataType;SimpleAssignmentExpression;AbstractMethodDefinition;IntDataType;ClassConstantInitializationStatement;ClassField;FinalFieldSpecifier;StaticFieldSpecifier
jInterfaces2,4,4,ClassField;StringVariable;StringDataType;PublicFieldSpecifier;StaticFieldSpecifier;SimpleAssignmentExpression;ClassConstantInitializationStatement;StringLiteral;FinalFieldSpecifier;DoubleDataType
jInterfaces2,5,5,ConstructorCall;ObjectCreationStatement;StringVariable;StringDataType;PublicFieldSpecifier;StaticFieldSpecifier;FinalFieldSpecifier;ClassField;SimpleAssignmentExpression;StringLiteral;ActualMethodParameter;ClassConstantInitializationStatement;False;AbstractMethodDefinition;VoidDataType
jInterfaces2,6,6,AddAssignmentExpression;ObjectMethodInvocation;SimpleVariable;PrivateFieldSpecifier;DoubleDataType;InstanceField
jInterfaces2,7,7,PrivateFieldSpecifier;SimpleVariable;DoubleDataType;StringVariable;StringDataType;InstanceField
jInterfaces2,8,8,StringLiteral;PrivateFieldSpecifier;SimpleAssignmentExpression;ObjectCreationStatement;IntDataType;ConstructorCall;ActualMethodParameter;StringDataType;SimpleVariable;BooleanDataType;InstanceField
jInterfaces2,9,9,ObjectMethodInvocation;AddAssignmentExpression
jInterfaces2,10,10,BooleanDataType;DoubleDataType;PublicConstructorSpecifier;FormalMethodParameter;ConstructorDefinition;IntDataType
jInterfaces2,11,11,ThisReference;InstanceFieldInvocation;SimpleAssignmentExpression
jInterfaces2,12,12,ThisReference;SimpleAssignmentExpression;InstanceFieldInvocation
jInterfaces2,13,13,ThisReference;InstanceFieldInvocation;SimpleAssignmentExpression
jInterfaces2,15,15,StringDataType;PublicMethodSpecifier;MethodDefinition
jInterfaces2,16,16,ReturnStatement;PublicMethodSpecifier;DoubleDataType;MethodDefinition
jInterfaces2,17,17,ReturnStatement
jInterfaces2,19,19,MethodDefinition;PublicMethodSpecifier;IntDataType
jInterfaces2,20,20,FormalMethodParameter;ReturnStatement;DoubleDataType;VoidDataType;PublicMethodSpecifier;MethodDefinition
jInterfaces2,21,21,SimpleAssignmentExpression
jInterfaces2,23,23,VoidDataType;PublicMethodSpecifier;MethodDefinition
jInterfaces2,24,24,MethodDefinition;PublicMethodSpecifier;DoubleDataType
jInterfaces2,25,25,NotEqualExpression;ReturnStatement
jInterfaces2,25,26,IfStatement
jInterfaces2,26,26,SimpleAssignmentExpression
jInterfaces2,28,28,ActualMethodParameter;DoubleDataType;java.lang.String.equalsIgnoreCase;ObjectMethodInvocation;VoidDataType;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter
jInterfaces2,28,29,IfStatement
jInterfaces2,29,29,SimpleAssignmentExpression;AddAssignmentExpression
jInterfaces2,32,32,IntDataType;PublicMethodSpecifier;MethodDefinition;BooleanDataType
jInterfaces2,33,33,SimpleAssignmentExpression;IntDataType;ReturnStatement
jInterfaces2,35,35,LessExpression
jInterfaces2,35,36,IfStatement
jInterfaces2,36,36,SubtractExpression;AddAssignmentExpression;MethodDefinition;VoidDataType;PublicMethodSpecifier
jInterfaces2,37,37,SimpleAssignmentExpression;True
jInterfaces2,38,38,GreaterExpression
jInterfaces2,38,39,IfStatement
jInterfaces2,39,39,AddAssignmentExpression;SubtractExpression
jInterfaces2,40,40,PublicMethodSpecifier;VoidDataType;MethodDefinition
jInterfaces2,41,41,False;SimpleAssignmentExpression;ActualMethodParameter;ObjectMethodInvocation;java.lang.String.equalsIgnoreCase
jInterfaces2,41,42,IfStatement
jInterfaces2,42,42,AddAssignmentExpression
jInterfaces2,44,44,VoidDataType;PublicMethodSpecifier;ReturnStatement;MethodDefinition
jInterfaces2,46,46,LessExpression
jInterfaces2,46,47,IfStatement
jInterfaces2,47,47,ActualMethodParameter
jInterfaces2,49,49,LessExpression
jInterfaces2,49,50,IfStatement
jInterfaces2,50,50,ActualMethodParameter;SubtractExpression
jInterfaces2,56,56,PublicMethodSpecifier;IntDataType;MethodDefinition
jInterfaces2,57,57,SimpleAssignmentExpression;IntDataType
jInterfaces2,58,58,LessExpression
jInterfaces2,58,59,IfStatement
jInterfaces2,59,59,AddAssignmentExpression
jInterfaces2,60,60,LessExpression
jInterfaces2,60,61,IfStatement
jInterfaces2,61,61,AddAssignmentExpression
jInterfaces2,62,62,NotExpression
jInterfaces2,62,63,IfStatement
jInterfaces2,63,63,AddAssignmentExpression
jInterfaces2,64,64,ReturnStatement
jInterfaces3,0,0,ClassDefinition;PublicClassSpecifier
jInterfaces3,1,1,FormalMethodParameter;ClassDefinition;PublicClassSpecifier;MethodImplementation;VoidDataType;StaticMethodSpecifier;PublicMethodSpecifier;ImplementsSpecification;MethodDefinition;InterfaceDefinition;PublicInterfaceSpecifier
jInterfaces3,3,3,SimpleAssignmentExpression;DoubleDataType;FinalFieldSpecifier;StaticFieldSpecifier;SimpleVariable;PublicFieldSpecifier;MultiplyExpression;IntDataType;ClassField;ClassConstantInitializationStatement;AbstractMethodDefinition;PrivateFieldSpecifier;InstanceField
jInterfaces3,4,4,FinalFieldSpecifier;ClassField;PublicFieldSpecifier;StringDataType;SimpleAssignmentExpression;StaticFieldSpecifier;StringVariable;MultiplyExpression;DoubleDataType;ClassConstantInitializationStatement;StringLiteral
jInterfaces3,5,5,AbstractMethodDefinition;StaticFieldSpecifier;ClassField;IntDataType;SimpleAssignmentExpression;VoidDataType;PublicFieldSpecifier;InstanceFieldInitializationStatement;FinalFieldSpecifier;StringLiteral;StringVariable;StringDataType;ClassConstantInitializationStatement
jInterfaces3,6,6,ConstructorCall;False;ActualMethodParameter;SimpleVariable;PublicFieldSpecifier;StaticFieldSpecifier;ClassField;InstanceFieldInitializationStatement;ObjectCreationStatement;SimpleAssignmentExpression;DoubleDataType;IntDataType;InstanceField;PrivateFieldSpecifier
jInterfaces3,7,7,StringVariable;PrivateFieldSpecifier;SimpleVariable;DoubleDataType;InstanceField;StringDataType;ConstructorCall;ObjectCreationStatement;SimpleAssignmentExpression
jInterfaces3,8,8,ConstructorDefinition;IntDataType;PrivateFieldSpecifier;SimpleVariable;PublicConstructorSpecifier;BooleanDataType;InstanceField
jInterfaces3,9,9,SimpleAssignmentExpression;ActualMethodParameter;ObjectMethodInvocation
jInterfaces3,9,10,IfStatement
jInterfaces3,10,10,PublicConstructorSpecifier;ConstructorDefinition;IntDataType;FormalMethodParameter;DoubleDataType;BooleanDataType;ActualMethodParameter;ObjectMethodInvocation
jInterfaces3,11,11,InstanceFieldInvocation;SimpleAssignmentExpression;ThisReference
jInterfaces3,12,12,SimpleAssignmentExpression;ThisReference;InstanceFieldInvocation;PublicMethodSpecifier;MethodDefinition;ObjectMethodInvocation;FormalMethodParameter;IntDataType;BooleanDataType
jInterfaces3,13,13,AddExpression;SimpleAssignmentExpression;ThisReference;InstanceFieldInvocation
jInterfaces3,14,14,ObjectMethodInvocation;GreaterExpression
jInterfaces3,14,17,IfElseStatement
jInterfaces3,15,15,MethodDefinition;PublicMethodSpecifier;StringDataType;True;ReturnStatement
jInterfaces3,16,16,DoubleDataType;MethodDefinition;ReturnStatement;PublicMethodSpecifier
jInterfaces3,17,17,ReturnStatement;False
jInterfaces3,19,19,IntDataType;PublicMethodSpecifier;MethodDefinition
jInterfaces3,20,20,VoidDataType;FormalMethodParameter;PublicMethodSpecifier;ReturnStatement;DoubleDataType;MethodDefinition
jInterfaces3,21,21,ObjectMethodInvocation;MultiplyExpression;AddExpression;SimpleAssignmentExpression
jInterfaces3,22,22,ObjectMethodInvocation
jInterfaces3,23,23,VoidDataType;MethodDefinition;PublicMethodSpecifier
jInterfaces3,24,24,MethodDefinition;DoubleDataType;PublicMethodSpecifier
jInterfaces3,25,25,ReturnStatement;MethodDefinition;IntDataType;PublicMethodSpecifier;NotEqualExpression
jInterfaces3,25,26,IfStatement
jInterfaces3,26,26,SimpleAssignmentExpression;IntDataType
jInterfaces3,27,27,SimpleAssignmentExpression
jInterfaces3,28,28,DoubleDataType;VoidDataType;java.lang.String.equalsIgnoreCase;PublicMethodSpecifier;FormalMethodParameter;ActualMethodParameter;MethodDefinition;ObjectMethodInvocation;ReturnStatement
jInterfaces3,28,29,IfStatement
jInterfaces3,29,29,SimpleAssignmentExpression;AddAssignmentExpression
jInterfaces3,32,32,MethodDefinition;PublicMethodSpecifier;IntDataType;BooleanDataType
jInterfaces3,33,33,IntDataType;ReturnStatement;SimpleAssignmentExpression
jInterfaces3,35,35,LessExpression
jInterfaces3,35,36,IfStatement
jInterfaces3,36,36,VoidDataType;SubtractExpression;MethodDefinition;AddAssignmentExpression;PublicMethodSpecifier
jInterfaces3,37,37,SimpleAssignmentExpression;True
jInterfaces3,38,38,GreaterExpression
jInterfaces3,38,39,IfStatement
jInterfaces3,39,39,SubtractExpression;AddAssignmentExpression
jInterfaces3,40,40,PublicMethodSpecifier;VoidDataType;MethodDefinition
jInterfaces3,41,41,SimpleAssignmentExpression;False;java.lang.String.equalsIgnoreCase;ObjectMethodInvocation;ActualMethodParameter
jInterfaces3,41,42,IfStatement
jInterfaces3,42,42,AddAssignmentExpression
jInterfaces3,44,44,VoidDataType;PublicMethodSpecifier;ReturnStatement;MethodDefinition
jInterfaces3,46,46,LessExpression
jInterfaces3,46,47,IfStatement
jInterfaces3,47,47,ActualMethodParameter
jInterfaces3,49,49,LessExpression
jInterfaces3,49,50,IfStatement
jInterfaces3,50,50,SubtractExpression;ActualMethodParameter
jInterfaces3,56,56,MethodDefinition;PublicMethodSpecifier;IntDataType
jInterfaces3,57,57,IntDataType;SimpleAssignmentExpression
jInterfaces3,58,58,LessExpression
jInterfaces3,58,59,IfStatement
jInterfaces3,59,59,AddAssignmentExpression
jInterfaces3,60,60,LessExpression
jInterfaces3,60,61,IfStatement
jInterfaces3,61,61,AddAssignmentExpression
jInterfaces3,62,62,NotExpression
jInterfaces3,62,63,IfStatement
jInterfaces3,63,63,AddAssignmentExpression
jInterfaces3,64,64,ReturnStatement
jInterfaces4,0,0,PublicClassSpecifier;ClassDefinition
jInterfaces4,1,1,ClassDefinition;PublicClassSpecifier;ImplementsSpecification;MethodImplementation;PublicInterfaceSpecifier;InterfaceDefinition;VoidDataType;StaticMethodSpecifier;PublicMethodSpecifier;FormalMethodParameter;MethodDefinition
jInterfaces4,3,3,IntDataType;AbstractMethodDefinition;ClassConstantInitializationStatement;PublicFieldSpecifier;StaticFieldSpecifier;FinalFieldSpecifier;DoubleDataType;SimpleAssignmentExpression;ClassField;SimpleVariable;PrivateFieldSpecifier;StringLiteral;StringDataType;ActualMethodParameter;ConstructorCall;ObjectCreationStatement;InstanceField
jInterfaces4,4,4,DoubleDataType;SimpleAssignmentExpression;ClassField;PublicFieldSpecifier;ClassConstantInitializationStatement;StaticFieldSpecifier;FinalFieldSpecifier;StringLiteral;ObjectCreationStatement;ConstructorCall;StringVariable;StringDataType
jInterfaces4,5,5,ClassField;StaticFieldSpecifier;PublicFieldSpecifier;StringDataType;StringVariable;StringLiteral;AbstractMethodDefinition;VoidDataType;FinalFieldSpecifier;InstanceFieldInitializationStatement;SimpleAssignmentExpression;IntDataType;ClassConstantInitializationStatement
jInterfaces4,6,6,DoubleDataType;PublicFieldSpecifier;ActualMethodParameter;InstanceFieldInitializationStatement;IntDataType;StaticFieldSpecifier;ObjectMethodInvocation;ClassField;InstanceField;PrivateFieldSpecifier;SimpleAssignmentExpression;SimpleVariable
jInterfaces4,6,7,IfStatement
jInterfaces4,7,7,StringDataType;InstanceField;StringVariable;SimpleVariable;PrivateFieldSpecifier;ActualMethodParameter;ObjectMethodInvocation;DoubleDataType
jInterfaces4,8,8,PrivateFieldSpecifier;IntDataType;InstanceField;SimpleVariable;ConstructorDefinition;BooleanDataType;PublicConstructorSpecifier
jInterfaces4,9,9,SimpleAssignmentExpression;IntDataType;ObjectMethodInvocation
jInterfaces4,10,10,IntDataType;PublicConstructorSpecifier;FormalMethodParameter;ConstructorDefinition;DoubleDataType;BooleanDataType
jInterfaces4,11,11,SimpleAssignmentExpression;InstanceFieldInvocation;ThisReference
jInterfaces4,12,12,ThisReference;BooleanDataType;MethodDefinition;InstanceFieldInvocation;FormalMethodParameter;SimpleAssignmentExpression;PublicMethodSpecifier
jInterfaces4,13,13,InstanceFieldInvocation;ThisReference;SimpleAssignmentExpression;AddExpression
jInterfaces4,14,14,ObjectMethodInvocation;GreaterExpression
jInterfaces4,14,17,IfElseStatement
jInterfaces4,15,15,ReturnStatement;MethodDefinition;PublicMethodSpecifier;StringDataType;True
jInterfaces4,16,16,ReturnStatement;MethodDefinition;PublicMethodSpecifier;DoubleDataType
jInterfaces4,17,17,False;ReturnStatement
jInterfaces4,19,19,IntDataType;PublicMethodSpecifier;MethodDefinition
jInterfaces4,20,20,MethodDefinition;FormalMethodParameter;VoidDataType;PublicMethodSpecifier;ReturnStatement;DoubleDataType
jInterfaces4,21,21,ObjectMethodInvocation;SimpleAssignmentExpression;AddExpression;MultiplyExpression
jInterfaces4,22,22,ObjectMethodInvocation
jInterfaces4,23,23,MethodDefinition;PublicMethodSpecifier;VoidDataType
jInterfaces4,24,24,PublicMethodSpecifier;MethodDefinition;DoubleDataType
jInterfaces4,25,25,NotEqualExpression;MethodDefinition;ReturnStatement;PublicMethodSpecifier;IntDataType
jInterfaces4,25,26,IfStatement
jInterfaces4,26,26,SimpleAssignmentExpression;IntDataType
jInterfaces4,27,27,SimpleAssignmentExpression
jInterfaces4,28,28,java.lang.String.equalsIgnoreCase;ObjectMethodInvocation;ActualMethodParameter;PublicMethodSpecifier;ReturnStatement;DoubleDataType;MethodDefinition;VoidDataType;FormalMethodParameter
jInterfaces4,28,29,IfStatement
jInterfaces4,29,29,AddAssignmentExpression;SimpleAssignmentExpression
jInterfaces4,32,32,PublicMethodSpecifier;MethodDefinition;IntDataType;BooleanDataType
jInterfaces4,33,33,IntDataType;ReturnStatement;SimpleAssignmentExpression
jInterfaces4,35,35,LessExpression
jInterfaces4,35,36,IfStatement
jInterfaces4,36,36,AddAssignmentExpression;SubtractExpression;MethodDefinition;PublicMethodSpecifier;VoidDataType
jInterfaces4,37,37,SimpleAssignmentExpression;True
jInterfaces4,38,38,GreaterExpression
jInterfaces4,38,39,IfStatement
jInterfaces4,39,39,SubtractExpression;AddAssignmentExpression
jInterfaces4,40,40,PublicMethodSpecifier;VoidDataType;MethodDefinition
jInterfaces4,41,41,SimpleAssignmentExpression;False;ActualMethodParameter;ObjectMethodInvocation;java.lang.String.equalsIgnoreCase
jInterfaces4,41,42,IfStatement
jInterfaces4,42,42,AddAssignmentExpression
jInterfaces4,44,44,MethodDefinition;ReturnStatement;PublicMethodSpecifier;VoidDataType
jInterfaces4,46,46,LessExpression
jInterfaces4,46,47,IfStatement
jInterfaces4,47,47,ActualMethodParameter
jInterfaces4,49,49,LessExpression
jInterfaces4,49,50,IfStatement
jInterfaces4,50,50,SubtractExpression;ActualMethodParameter
jInterfaces4,56,56,PublicMethodSpecifier;IntDataType;MethodDefinition
jInterfaces4,57,57,SimpleAssignmentExpression;IntDataType
jInterfaces4,58,58,LessExpression
jInterfaces4,58,59,IfStatement
jInterfaces4,59,59,AddAssignmentExpression
jInterfaces4,60,60,LessExpression
jInterfaces4,60,61,IfStatement
jInterfaces4,61,61,AddAssignmentExpression
jInterfaces4,62,62,NotExpression
jInterfaces4,62,63,IfStatement
jInterfaces4,63,63,AddAssignmentExpression
jInterfaces4,64,64,ReturnStatement
jInterfaces5,0,0,PublicClassSpecifier;ClassDefinition
jInterfaces5,1,1,PublicClassSpecifier;ImplementsSpecification;MethodImplementation;ClassDefinition;FormalMethodParameter;MethodDefinition;PublicMethodSpecifier;StaticMethodSpecifier;VoidDataType;PublicInterfaceSpecifier;InterfaceDefinition
jInterfaces5,3,3,PrivateFieldSpecifier;DoubleDataType;InstanceField;SimpleVariable;IntDataType;FinalFieldSpecifier;SimpleAssignmentExpression;ClassConstantInitializationStatement;ClassField;StaticFieldSpecifier;PublicFieldSpecifier;AbstractMethodDefinition
jInterfaces5,4,4,StaticFieldSpecifier;FinalFieldSpecifier;ClassField;ClassConstantInitializationStatement;StringLiteral;SimpleAssignmentExpression;StringVariable;StringDataType;DoubleDataType;PublicFieldSpecifier
jInterfaces5,5,5,PublicFieldSpecifier;DoubleDataType;StringDataType;StaticFieldSpecifier;ClassField;InstanceFieldInitializationStatement;IntDataType;SimpleAssignmentExpression;StringLiteral;VoidDataType;MultiplyExpression;AbstractMethodDefinition;StringVariable;FinalFieldSpecifier;ClassConstantInitializationStatement
jInterfaces5,6,6,InstanceField;DoubleDataType;PrivateFieldSpecifier;SimpleVariable;SimpleAssignmentExpression;IntDataType;InstanceFieldInitializationStatement;MultiplyExpression;PublicFieldSpecifier;StaticFieldSpecifier;ClassField
jInterfaces5,7,7,InstanceField;PrivateFieldSpecifier;StringDataType;StringVariable;SimpleVariable;DoubleDataType
jInterfaces5,8,8,ObjectCreationStatement;SimpleVariable;False;ActualMethodParameter;PublicConstructorSpecifier;ConstructorCall;ConstructorDefinition;SimpleAssignmentExpression;BooleanDataType;PrivateFieldSpecifier;IntDataType;InstanceField
jInterfaces5,9,9,StringDataType;ConstructorCall;ObjectCreationStatement;SimpleAssignmentExpression;StringLiteral;ActualMethodParameter
jInterfaces5,10,10,FormalMethodParameter;ConstructorDefinition;IntDataType;PublicConstructorSpecifier;BooleanDataType;DoubleDataType;ConstructorCall;ObjectCreationStatement;SimpleAssignmentExpression
jInterfaces5,11,11,SimpleAssignmentExpression;ThisReference;InstanceFieldInvocation
jInterfaces5,12,12,ThisReference;FormalMethodParameter;SimpleAssignmentExpression;InstanceFieldInvocation;MethodDefinition;PublicMethodSpecifier;BooleanDataType;ActualMethodParameter;ObjectMethodInvocation
jInterfaces5,12,13,IfStatement
jInterfaces5,13,13,AddExpression;SimpleAssignmentExpression;ThisReference;InstanceFieldInvocation;ObjectMethodInvocation;ActualMethodParameter
jInterfaces5,14,14,ObjectMethodInvocation;GreaterExpression
jInterfaces5,14,17,IfElseStatement
jInterfaces5,15,15,ObjectMethodInvocation;ReturnStatement;True;StringDataType;MethodDefinition;AddAssignmentExpression;PublicMethodSpecifier
jInterfaces5,16,16,ReturnStatement;PublicMethodSpecifier;MethodDefinition;DoubleDataType
jInterfaces5,17,17,ReturnStatement;ObjectMethodInvocation;ActualMethodParameter;False
jInterfaces5,17,18,IfStatement
jInterfaces5,18,18,ObjectMethodInvocation;ActualMethodParameter
jInterfaces5,19,19,IntDataType;PublicMethodSpecifier;MethodDefinition
jInterfaces5,20,20,ReturnStatement;MethodDefinition;FormalMethodParameter;VoidDataType;DoubleDataType;AddAssignmentExpression;PublicMethodSpecifier;ObjectMethodInvocation
jInterfaces5,21,21,ObjectMethodInvocation;SimpleAssignmentExpression;MultiplyExpression;AddExpression
jInterfaces5,22,22,ObjectMethodInvocation
jInterfaces5,23,23,PublicMethodSpecifier;MethodDefinition;VoidDataType
jInterfaces5,24,24,MethodDefinition;DoubleDataType;PublicMethodSpecifier
jInterfaces5,25,25,IntDataType;PublicMethodSpecifier;ReturnStatement;NotEqualExpression;MethodDefinition
jInterfaces5,25,26,IfStatement
jInterfaces5,26,26,IntDataType;SimpleAssignmentExpression
jInterfaces5,27,27,SimpleAssignmentExpression
jInterfaces5,28,28,VoidDataType;ReturnStatement;ActualMethodParameter;ObjectMethodInvocation;FormalMethodParameter;MethodDefinition;PublicMethodSpecifier;DoubleDataType;java.lang.String.equalsIgnoreCase
jInterfaces5,28,29,IfStatement
jInterfaces5,29,29,AddAssignmentExpression;SimpleAssignmentExpression
jInterfaces5,32,32,PublicMethodSpecifier;MethodDefinition;IntDataType;BooleanDataType
jInterfaces5,33,33,ReturnStatement;IntDataType;SimpleAssignmentExpression
jInterfaces5,35,35,LessExpression
jInterfaces5,35,36,IfStatement
jInterfaces5,36,36,PublicMethodSpecifier;SubtractExpression;AddAssignmentExpression;MethodDefinition;VoidDataType
jInterfaces5,37,37,SimpleAssignmentExpression;True
jInterfaces5,38,38,GreaterExpression
jInterfaces5,38,39,IfStatement
jInterfaces5,39,39,SubtractExpression;AddAssignmentExpression
jInterfaces5,40,40,PublicMethodSpecifier;MethodDefinition;VoidDataType
jInterfaces5,41,41,java.lang.String.equalsIgnoreCase;ObjectMethodInvocation;ActualMethodParameter;False;SimpleAssignmentExpression
jInterfaces5,41,42,IfStatement
jInterfaces5,42,42,AddAssignmentExpression
jInterfaces5,44,44,ReturnStatement;MethodDefinition;PublicMethodSpecifier;VoidDataType
jInterfaces5,46,46,LessExpression
jInterfaces5,46,47,IfStatement
jInterfaces5,47,47,ActualMethodParameter
jInterfaces5,49,49,LessExpression
jInterfaces5,49,50,IfStatement
jInterfaces5,50,50,ActualMethodParameter;SubtractExpression
jInterfaces5,56,56,IntDataType;PublicMethodSpecifier;MethodDefinition
jInterfaces5,57,57,IntDataType;SimpleAssignmentExpression
jInterfaces5,58,58,LessExpression
jInterfaces5,58,59,IfStatement
jInterfaces5,59,59,AddAssignmentExpression
jInterfaces5,60,60,LessExpression
jInterfaces5,60,61,IfStatement
jInterfaces5,61,61,AddAssignmentExpression
jInterfaces5,62,62,NotExpression
jInterfaces5,62,63,IfStatement
jInterfaces5,63,63,AddAssignmentExpression
jInterfaces5,64,64,ReturnStatement
jint_long,0,0,PublicClassSpecifier;ClassDefinition
jint_long,1,1,StaticMethodSpecifier;VoidDataType;FormalMethodParameter;MethodDefinition;PublicMethodSpecifier
jint_long,3,3,SimpleAssignmentExpression;DoubleDataType
jint_long,4,4,IntDataType;ExplicitTypeCasting;java.lang.Math.round;SimpleAssignmentExpression;ActualMethodParameter
jmath1,0,0,PublicClassSpecifier;ClassDefinition
jmath1,1,1,FormalMethodParameter;MethodDefinition;PublicMethodSpecifier;VoidDataType;StaticMethodSpecifier
jmath1,3,3,AddExpression;SimpleAssignmentExpression;DoubleDataType;java.lang.Math.sqrt;ActualMethodParameter
jmath2,0,0,PublicClassSpecifier;ClassDefinition
jmath2,1,1,VoidDataType;MethodDefinition;FormalMethodParameter;PublicMethodSpecifier;StaticMethodSpecifier
jmath2,3,3,ActualMethodParameter;IntDataType;SimpleAssignmentExpression;java.lang.Math.pow;ExplicitTypeCasting
jnested2,0,0,ClassDefinition;PublicClassSpecifier
jnested2,1,1,MethodDefinition;FormalMethodParameter;VoidDataType;PublicMethodSpecifier;StaticMethodSpecifier
jnested2,2,2,IntDataType;SimpleAssignmentExpression
jnested2,3,3,LessExpression;SimpleAssignmentExpression;IntDataType;ForStatement;PostIncrementExpression
jnested2,3,6,NestedForLoops
jnested2,4,4,PostIncrementExpression;IntDataType;SimpleAssignmentExpression;ForStatement;LessExpression
jnested2,5,5,AddAssignmentExpression
jnested2,7,7,ActualMethodParameter;java.lang.System.out.print
jnested3,0,0,ClassDefinition;PublicClassSpecifier
jnested3,1,1,StaticMethodSpecifier;PublicMethodSpecifier;FormalMethodParameter;MethodDefinition;VoidDataType
jnested3,2,2,DoubleDataType;SimpleAssignmentExpression
jnested3,3,3,SimpleAssignmentExpression;DoubleDataType
jnested3,4,4,PostIncrementExpression;ForStatement;SimpleAssignmentExpression;PublicClassSpecifier;IntDataType;LessExpression;ClassDefinition
jnested3,4,10,NestedForLoops
jnested3,5,5,SimpleAssignmentExpression;ObjectCreationStatement;ConstructorCall
jnested3,6,6,PostIncrementExpression;ForStatement;LessExpression;SimpleAssignmentExpression;IntDataType
